epoch,directory,overall,obj_appearance_order_accuracy,object_abs_distance_MRA:.5:.95:.05,object_counting_MRA:.5:.95:.05,object_rel_direction_accuracy,object_rel_distance_accuracy,object_size_estimation_MRA:.5:.95:.05,room_size_estimation_MRA:.5:.95:.05,route_planning_accuracy
0.0,videor1-lora-sft-Scene30k_traineval_5epochs_merged_qwen25vl_model_args_c0d258,23.157628743587225,0.46017699115044264,21.810551558752994,29.685204616998952,1.4930555555555554,36.056338028169016,36.774286589790066,31.958762886597935,27.02265372168285
1.0,videor1-lora-sft-Scene30k_traineval_426steps_merged_qwen25vl_model_args_ecf8f1,8.147436362312142,8.090614886731391,8.752997601918464,28.654867256637168,6.878528042297536,4.929577464788732,2.098635886673662,0.10416666666666667,5.670103092783505
2.0,videor1-lora-sft-Scene30k_traineval_852steps_merged_qwen25vl_model_args_60b26d,9.534539607958447,11.488673139158575,3.1294964028776984,30.70796460176991,11.969334163689723,6.760563380281689,0.2203567681007345,0.6597222222222223,11.34020618556701
5.0,videor1-lora-sft-Scene30k_traineval_5epochs_merged_qwen25vl_model_args_c0d258,10.531567806836515,13.268608414239482,0.5155875299760191,23.52212389380531,21.02529033112215,13.098591549295774,0.4512067156348372,0.0,12.371134020618557
